layer,county_fips,county_name,h3,black_alone_apportioned,black_alone_delta,black_alone_point,dem_votes_apportioned,dem_votes_delta,dem_votes_point,hispanic_or_latino_apportioned,hispanic_or_latino_delta,hispanic_or_latino_point,non_hispanic_white_alone_apportioned,non_hispanic_white_alone_delta,non_hispanic_white_alone_point,rep_votes_apportioned,rep_votes_delta,rep_votes_point,total_population_apportioned,total_population_delta,total_population_point,total_votes_apportioned,total_votes_delta,total_votes_point,voting_age_population_apportioned,voting_age_population_delta,voting_age_population_point,white_alone_apportioned,white_alone_delta,white_alone_point
precincts,119,Mecklenburg,8744d8691ffffff,,,,599.01069,599.01069,0.0,,,,,,,621.660305,621.660305,0.0,,,,1220.670995,1220.670995,0.0,,,,,,
precincts,119,Mecklenburg,8744d8692ffffff,,,,933.891416,933.891416,0.0,,,,,,,936.964867,936.964867,0.0,,,,1870.856283,1870.856283,0.0,,,,,,
precincts,119,Mecklenburg,8744d8693ffffff,,,,1163.231549,1163.231549,0.0,,,,,,,1169.205947,1169.205947,0.0,,,,2332.437496,2332.437496,0.0,,,,,,
precincts,119,Mecklenburg,8744d8694ffffff,,,,965.353114,-2329.646886,3295.0,,,,,,,784.924231,-1806.075769,2591.0,,,,1750.277345,-4135.722655,5886.0,,,,,,
precincts,119,Mecklenburg,8744d8695ffffff,,,,475.555239,475.555239,0.0,,,,,,,479.191708,479.191708,0.0,,,,954.746947,954.746947,0.0,,,,,,
precincts,119,Mecklenburg,8744d8696ffffff,,,,970.385011,970.385011,0.0,,,,,,,779.370636,779.370636,0.0,,,,1749.755647,1749.755647,0.0,,,,,,
precincts,119,Mecklenburg,8744d8698ffffff,,,,583.729454,583.729454,0.0,,,,,,,738.348579,738.348579,0.0,,,,1322.078033,1322.078033,0.0,,,,,,
precincts,119,Mecklenburg,8744d8699ffffff,,,,316.208275,316.208275,0.0,,,,,,,513.831176,513.831176,0.0,,,,830.039451,830.039451,0.0,,,,,,
precincts,119,Mecklenburg,8744d869affffff,,,,837.194268,837.194268,0.0,,,,,,,876.041669,876.041669,0.0,,,,1713.235938,1713.235938,0.0,,,,,,
precincts,119,Mecklenburg,8744d869bffffff,,,,545.864075,545.864075,0.0,,,,,,,753.257228,753.257228,0.0,,,,1299.121303,1299.121303,0.0,,,,,,
precincts,119,Mecklenburg,8744d869cffffff,,,,697.789992,697.789992,0.0,,,,,,,791.79313,791.79313,0.0,,,,1489.583122,1489.583122,0.0,,,,,,
precincts,119,Mecklenburg,8744d869dffffff,,,,257.289652,-724.710348,982.0,,,,,,,445.671791,-1255.328209,1701.0,,,,702.961444,-1980.038556,2683.0,,,,,,
precincts,119,Mecklenburg,8744d869effffff,,,,925.672111,-1678.327889,2604.0,,,,,,,1001.877953,-1833.122047,2835.0,,,,1927.550065,-3511.449935,5439.0,,,,,,
precincts,119,Mecklenburg,8744d86a2ffffff,,,,38.406278,38.406278,0.0,,,,,,,35.228846,35.228846,0.0,,,,73.635124,73.635124,0.0,,,,,,
precincts,119,Mecklenburg,8744d86a6ffffff,,,,127.462463,127.462463,0.0,,,,,,,116.917228,116.917228,0.0,,,,244.379691,244.379691,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b0ffffff,,,,193.263158,-1885.736842,2079.0,,,,,,,177.274094,-1729.725906,1907.0,,,,370.537252,-3615.462748,3986.0,,,,,,
precincts,119,Mecklenburg,8744d86b1ffffff,,,,194.480282,194.480282,0.0,,,,,,,180.107608,180.107608,0.0,,,,374.58789,374.58789,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b2ffffff,,,,195.269613,195.269613,0.0,,,,,,,178.795339,178.795339,0.0,,,,374.064952,374.064952,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b3ffffff,,,,724.870191,724.870191,0.0,,,,,,,593.472632,593.472632,0.0,,,,1318.342823,1318.342823,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b4ffffff,,,,97.460889,97.460889,0.0,,,,,,,89.397746,89.397746,0.0,,,,186.858635,186.858635,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b5ffffff,,,,159.803715,159.803715,0.0,,,,,,,146.582821,146.582821,0.0,,,,306.386535,306.386535,0.0,,,,,,
precincts,119,Mecklenburg,8744d86b6ffffff,,,,192.968042,192.968042,0.0,,,,,,,177.003394,177.003394,0.0,,,,369.971437,369.971437,0.0,,,,,,
precincts,119,Mecklenburg,8744d8782ffffff,,,,645.750381,645.750381,0.0,,,,,,,301.953759,301.953759,0.0,,,,947.70414,947.70414,0.0,,,,,,
precincts,119,Mecklenburg,8744d8786ffffff,,,,187.640301,187.640301,0.0,,,,,,,114.129161,114.129161,0.0,,,,301.769462,301.769462,0.0,,,,,,
precincts,119,Mecklenburg,8744d8790ffffff,,,,1127.285119,-2292.714881,3420.0,,,,,,,428.536708,-963.463292,1392.0,,,,1555.821827,-3256.178173,4812.0,,,,,,
precincts,119,Mecklenburg,8744d8791ffffff,,,,984.594712,984.594712,0.0,,,,,,,423.955432,423.955432,0.0,,,,1408.550143,1408.550143,0.0,,,,,,
precincts,119,Mecklenburg,8744d8792ffffff,,,,1110.343476,1110.343476,0.0,,,,,,,419.271028,419.271028,0.0,,,,1529.614504,1529.614504,0.0,,,,,,
precincts,119,Mecklenburg,8744d8793ffffff,,,,1034.192034,-984.807966,2019.0,,,,,,,426.498911,-447.501089,874.0,,,,1460.690945,-1432.309055,2893.0,,,,,,
precincts,119,Mecklenburg,8744d8794ffffff,,,,906.02082,-1073.97918,1980.0,,,,,,,300.570524,-274.429476,575.0,,,,1206.591344,-1348.408656,2555.0,,,,,,
precincts,119,Mecklenburg,8744d8795ffffff,,,,485.135385,485.135385,0.0,,,,,,,226.465186,226.465186,0.0,,,,711.600571,711.600571,0.0,,,,,,
precincts,119,Mecklenburg,8744d8796ffffff,,,,1200.583267,1200.583267,0.0,,,,,,,325.302835,325.302835,0.0,,,,1525.886102,1525.886102,0.0,,,,,,
precincts,119,Mecklenburg,8744d8798ffffff,,,,867.858767,867.858767,0.0,,,,,,,395.301901,395.301901,0.0,,,,1263.160667,1263.160667,0.0,,,,,,
precincts,119,Mecklenburg,8744d879affffff,,,,881.057236,881.057236,0.0,,,,,,,419.074379,419.074379,0.0,,,,1300.131615,1300.131615,0.0,,,,,,
precincts,119,Mecklenburg,8744d879bffffff,,,,41.875795,41.875795,0.0,,,,,,,20.250947,20.250947,0.0,,,,62.126742,62.126742,0.0,,,,,,
precincts,119,Mecklenburg,8744d879cffffff,,,,697.097196,697.097196,0.0,,,,,,,317.521534,317.521534,0.0,,,,1014.618729,1014.618729,0.0,,,,,,
precincts,119,Mecklenburg,8744d879effffff,,,,1074.116103,-3059.883897,4134.0,,,,,,,484.982728,-1398.017272,1883.0,,,,1559.098832,-4457.901168,6017.0,,,,,,
precincts,119,Mecklenburg,8744d87b0ffffff,,,,269.432464,269.432464,0.0,,,,,,,164.882117,164.882117,0.0,,,,434.314582,434.314582,0.0,,,,,,
precincts,119,Mecklenburg,8744d87b1ffffff,,,,138.845132,138.845132,0.0,,,,,,,84.450293,84.450293,0.0,,,,223.295425,223.295425,0.0,,,,,,
precincts,119,Mecklenburg,8744d87b2ffffff,,,,421.626415,421.626415,0.0,,,,,,,200.81305,200.81305,0.0,,,,622.439465,622.439465,0.0,,,,,,
precincts,119,Mecklenburg,8744d87b3ffffff,,,,281.385765,-1224.614235,1506.0,,,,,,,171.148314,-744.851686,916.0,,,,452.534079,-1969.465921,2422.0,,,,,,
precincts,119,Mecklenburg,8744d87b4ffffff,,,,97.815463,97.815463,0.0,,,,,,,82.928516,82.928516,0.0,,,,180.743979,180.743979,0.0,,,,,,
precincts,119,Mecklenburg,8744d87b5ffffff,,,,0.92801,0.92801,0.0,,,,,,,0.564447,0.564447,0.0,,,,1.492457,1.492457,0.0,,,,,,
precincts,119,Mecklenburg,8744d87b6ffffff,,,,187.940945,187.940945,0.0,,,,,,,136.082246,136.082246,0.0,,,,324.02319,324.02319,0.0,,,,,,
precincts,119,Mecklenburg,8744da848ffffff,,,,159.283874,159.283874,0.0,,,,,,,269.015175,269.015175,0.0,,,,428.299049,428.299049,0.0,,,,,,
precincts,119,Mecklenburg,8744da849ffffff,,,,279.22294,-1189.77706,1469.0,,,,,,,471.580744,-2009.419256,2481.0,,,,750.803684,-3199.196316,3950.0,,,,,,
precincts,119,Mecklenburg,8744da84bffffff,,,,256.619862,256.619862,0.0,,,,,,,432.704155,432.704155,0.0,,,,689.324017,689.324017,0.0,,,,,,
precincts,119,Mecklenburg,8744da84cffffff,,,,50.157292,50.157292,0.0,,,,,,,84.710852,84.710852,0.0,,,,134.868144,134.868144,0.0,,,,,,
precincts,119,Mecklenburg,8744da84dffffff,,,,279.09278,279.09278,0.0,,,,,,,471.360918,471.360918,0.0,,,,750.453698,750.453698,0.0,,,,,,
precincts,119,Mecklenburg,8744da868ffffff,,,,325.110418,325.110418,0.0,,,,,,,400.261922,400.261922,0.0,,,,725.37234,725.37234,0.0,,,,,,
precincts,119,Mecklenburg,8744da869ffffff,,,,832.497379,832.497379,0.0,,,,,,,776.146744,776.146744,0.0,,,,1608.644123,1608.644123,0.0,,,,,,
precincts,119,Mecklenburg,8744da86bffffff,,,,464.424573,-495.575427,960.0,,,,,,,626.478666,-630.521334,1257.0,,,,1090.903239,-1126.096761,2217.0,,,,,,
precincts,119,Mecklenburg,8744da86cffffff,,,,106.023183,106.023183,0.0,,,,,,,112.026322,112.026322,0.0,,,,218.049505,218.049505,0.0,,,,,,
precincts,119,Mecklenburg,8744da86dffffff,,,,961.835557,-671.164443,1633.0,,,,,,,869.818806,-474.181194,1344.0,,,,1831.654364,-1145.345636,2977.0,,,,,,
precincts,119,Mecklenburg,8744daa05ffffff,,,,62.182247,62.182247,0.0,,,,,,,14.845529,14.845529,0.0,,,,77.027776,77.027776,0.0,,,,,,
precincts,119,Mecklenburg,8744daa20ffffff,,,,2213.961556,-1446.038444,3660.0,,,,,,,390.433624,-236.566376,627.0,,,,2604.39518,-1682.60482,4287.0,,,,,,
precincts,119,Mecklenburg,8744daa21ffffff,,,,1633.362088,1633.362088,0.0,,,,,,,313.142596,313.142596,0.0,,,,1946.504684,1946.504684,0.0,,,,,,
precincts,119,Mecklenburg,8744daa22ffffff,,,,253.650626,253.650626,0.0,,,,,,,64.868046,64.868046,0.0,,,,318.518672,318.518672,0.0,,,,,,
precincts,119,Mecklenburg,8744daa23ffffff,,,,1479.861857,1479.861857,0.0,,,,,,,280.471832,280.471832,0.0,,,,1760.333689,1760.333689,0.0,,,,,,
precincts,119,Mecklenburg,8744daa24ffffff,,,,1187.905344,-1103.094656,2291.0,,,,,,,289.265761,-598.734239,888.0,,,,1477.171105,-1701.828895,3179.0,,,,,,
precincts,119,Mecklenburg,8744daa25ffffff,,,,1904.161913,-1827.838087,3732.0,,,,,,,356.678521,-320.321479,677.0,,,,2260.840435,-2148.159565,4409.0,,,,,,
precincts,119,Mecklenburg,8744daa26ffffff,,,,601.972505,601.972505,0.0,,,,,,,232.182472,232.182472,0.0,,,,834.154977,834.154977,0.0,,,,,,
precincts,119,Mecklenburg,8744daa28ffffff,,,,1298.758526,1298.758526,0.0,,,,,,,245.340224,245.340224,0.0,,,,1544.09875,1544.09875,0.0,,,,,,
precincts,119,Mecklenburg,8744daa29ffffff,,,,1490.030482,1490.030482,0.0,,,,,,,391.654815,391.654815,0.0,,,,1881.685298,1881.685298,0.0,,,,,,
precincts,119,Mecklenburg,8744daa2affffff,,,,487.323563,487.323563,0.0,,,,,,,104.260601,104.260601,0.0,,,,591.584164,591.584164,0.0,,,,,,
precincts,119,Mecklenburg,8744daa2bffffff,,,,201.886798,201.886798,0.0,,,,,,,38.093399,38.093399,0.0,,,,239.980197,239.980197,0.0,,,,,,
precincts,119,Mecklenburg,8744daa2cffffff,,,,1165.548754,1165.548754,0.0,,,,,,,219.892429,219.892429,0.0,,,,1385.441184,1385.441184,0.0,,,,,,
precincts,119,Mecklenburg,8744daa2dffffff,,,,1298.970375,-6073.029625,7372.0,,,,,,,245.138054,-1145.861946,1391.0,,,,1544.108429,-7218.891571,8763.0,,,,,,
precincts,119,Mecklenburg,8744daa2effffff,,,,1614.262483,-961.737517,2576.0,,,,,,,381.684972,-233.315028,615.0,,,,1995.947456,-1195.052544,3191.0,,,,,,
precincts,119,Mecklenburg,8744daa34ffffff,,,,1.787166,1.787166,0.0,,,,,,,0.731417,0.731417,0.0,,,,2.518584,2.518584,0.0,,,,,,
precincts,119,Mecklenburg,8744daa40ffffff,,,,183.656507,183.656507,0.0,,,,,,,166.029062,166.029062,0.0,,,,349.685569,349.685569,0.0,,,,,,
precincts,119,Mecklenburg,8744daa41ffffff,,,,364.053533,364.053533,0.0,,,,,,,312.067165,312.067165,0.0,,,,676.120698,676.120698,0.0,,,,,,
precincts,119,Mecklenburg,8744daa44ffffff,,,,551.374081,551.374081,0.0,,,,,,,502.39597,502.39597,0.0,,,,1053.770051,1053.770051,0.0,,,,,,
precincts,119,Mecklenburg,8744daa45ffffff,,,,551.05692,551.05692,0.0,,,,,,,518.754603,518.754603,0.0,,,,1069.811523,1069.811523,0.0,,,,,,
precincts,119,Mecklenburg,8744daa46ffffff,,,,25.27657,25.27657,0.0,,,,,,,22.770582,22.770582,0.0,,,,48.047152,48.047152,0.0,,,,,,
precincts,119,Mecklenburg,8744daa48ffffff,,,,246.843565,246.843565,0.0,,,,,,,211.594627,211.594627,0.0,,,,458.438192,458.438192,0.0,,,,,,
precincts,119,Mecklenburg,8744daa49ffffff,,,,213.981162,213.981162,0.0,,,,,,,143.536706,143.536706,0.0,,,,357.517868,357.517868,0.0,,,,,,
precincts,119,Mecklenburg,8744daa4bffffff,,,,1.924582,1.924582,0.0,,,,,,,1.649754,1.649754,0.0,,,,3.574336,3.574336,0.0,,,,,,
precincts,119,Mecklenburg,8744daa4cffffff,,,,476.61462,-1967.38538,2444.0,,,,,,,408.554676,-1686.445324,2095.0,,,,885.169296,-3653.830704,4539.0,,,,,,
precincts,119,Mecklenburg,8744daa4dffffff,,,,528.20646,528.20646,0.0,,,,,,,423.238782,423.238782,0.0,,,,951.445243,951.445243,0.0,,,,,,
precincts,119,Mecklenburg,8744daa4effffff,,,,27.936396,27.936396,0.0,,,,,,,23.947115,23.947115,0.0,,,,51.88351,51.88351,0.0,,,,,,
precincts,119,Mecklenburg,8744daa60ffffff,,,,533.390276,-3390.609724,3924.0,,,,,,,427.541979,-2568.458021,2996.0,,,,960.932255,-5959.067745,6920.0,,,,,,
precincts,119,Mecklenburg,8744daa61ffffff,,,,797.870973,-1536.129027,2334.0,,,,,,,797.962102,-1566.037898,2364.0,,,,1595.833075,-3102.166925,4698.0,,,,,,
precincts,119,Mecklenburg,8744daa62ffffff,,,,501.60276,501.60276,0.0,,,,,,,382.977031,382.977031,0.0,,,,884.57979,884.57979,0.0,,,,,,
precincts,119,Mecklenburg,8744daa63ffffff,,,,714.902281,714.902281,0.0,,,,,,,692.787311,692.787311,0.0,,,,1407.689592,1407.689592,0.0,,,,,,
precincts,119,Mecklenburg,8744daa64ffffff,,,,501.322018,501.322018,0.0,,,,,,,382.762682,382.762682,0.0,,,,884.0847,884.0847,0.0,,,,,,
precincts,119,Mecklenburg,8744daa65ffffff,,,,517.414345,517.414345,0.0,,,,,,,405.190412,405.190412,0.0,,,,922.604758,922.604758,0.0,,,,,,
precincts,119,Mecklenburg,8744daa66ffffff,,,,653.169376,653.169376,0.0,,,,,,,424.524567,424.524567,0.0,,,,1077.693943,1077.693943,0.0,,,,,,
precincts,119,Mecklenburg,8744daa68ffffff,,,,682.23877,-3146.76123,3829.0,,,,,,,681.967077,-2990.032923,3672.0,,,,1364.205847,-6136.794153,7501.0,,,,,,
precincts,119,Mecklenburg,8744daa69ffffff,,,,570.158892,570.158892,0.0,,,,,,,546.78074,546.78074,0.0,,,,1116.939632,1116.939632,0.0,,,,,,
precincts,119,Mecklenburg,8744daa6affffff,,,,504.082593,504.082593,0.0,,,,,,,449.262981,449.262981,0.0,,,,953.345574,953.345574,0.0,,,,,,
precincts,119,Mecklenburg,8744daa6bffffff,,,,813.027346,813.027346,0.0,,,,,,,544.382371,544.382371,0.0,,,,1357.409717,1357.409717,0.0,,,,,,
precincts,119,Mecklenburg,8744daa6cffffff,,,,884.931376,-1229.068624,2114.0,,,,,,,922.833826,-1298.166174,2221.0,,,,1807.765201,-2527.234799,4335.0,,,,,,
precincts,119,Mecklenburg,8744daa6dffffff,,,,681.928733,681.928733,0.0,,,,,,,682.932804,682.932804,0.0,,,,1364.861537,1364.861537,0.0,,,,,,
precincts,119,Mecklenburg,8744daa6effffff,,,,730.498298,730.498298,0.0,,,,,,,734.628849,734.628849,0.0,,,,1465.127147,1465.127147,0.0,,,,,,
precincts,119,Mecklenburg,8744daa70ffffff,,,,46.040614,46.040614,0.0,,,,,,,20.063898,20.063898,0.0,,,,66.104512,66.104512,0.0,,,,,,
precincts,119,Mecklenburg,8744daa71ffffff,,,,189.635513,189.635513,0.0,,,,,,,144.787971,144.787971,0.0,,,,334.423484,334.423484,0.0,,,,,,
precincts,119,Mecklenburg,8744daa74ffffff,,,,2275.421295,-3525.578705,5801.0,,,,,,,977.51998,-1550.48002,2528.0,,,,3252.941275,-5076.058725,8329.0,,,,,,
precincts,119,Mecklenburg,8744daa75ffffff,,,,1923.531856,1923.531856,0.0,,,,,,,879.195959,879.195959,0.0,,,,2802.727815,2802.727815,0.0,,,,,,
precincts,119,Mecklenburg,8744daa76ffffff,,,,56.184735,56.184735,0.0,,,,,,,23.353338,23.353338,0.0,,,,79.538073,79.538073,0.0,,,,,,
precincts,119,Mecklenburg,8744dab00ffffff,,,,2144.364256,-317.635744,2462.0,,,,,,,569.117275,61.117275,508.0,,,,2713.481531,-256.518469,2970.0,,,,,,
precincts,119,Mecklenburg,8744dab01ffffff,,,,2216.879718,594.879718,1622.0,,,,,,,440.790323,192.790323,248.0,,,,2657.670041,787.670041,1870.0,,,,,,
precincts,119,Mecklenburg,8744dab02ffffff,,,,1566.603356,-1184.396644,2751.0,,,,,,,592.243928,-438.756072,1031.0,,,,2158.847285,-1623.152715,3782.0,,,,,,
precincts,119,Mecklenburg,8744dab03ffffff,,,,1787.678461,1787.678461,0.0,,,,,,,384.90385,384.90385,0.0,,,,2172.58231,2172.58231,0.0,,,,,,
precincts,119,Mecklenburg,8744dab04ffffff,,,,2079.941609,-166.058391,2246.0,,,,,,,729.266119,-74.733881,804.0,,,,2809.207728,-240.792272,3050.0,,,,,,
precincts,119,Mecklenburg,8744dab05ffffff,,,,2058.331452,-526.668548,2585.0,,,,,,,448.888956,-112.111044,561.0,,,,2507.220408,-638.779592,3146.0,,,,,,
precincts,119,Mecklenburg,8744dab06ffffff,,,,1695.68463,762.68463,933.0,,,,,,,873.903686,504.903686,369.0,,,,2569.588316,1267.588316,1302.0,,,,,,
precincts,119,Mecklenburg,8744dab08ffffff,,,,2177.186852,278.186852,1899.0,,,,,,,279.765547,51.765547,228.0,,,,2456.952399,329.952399,2127.0,,,,,,
precincts,119,Mecklenburg,8744dab09ffffff,,,,1294.793268,153.793268,1141.0,,,,,,,312.50131,-91.49869,404.0,,,,1607.294578,62.294578,1545.0,,,,,,
precincts,119,Mecklenburg,8744dab0affffff,,,,997.318488,-601.681512,1599.0,,,,,,,302.316645,-60.683355,363.0,,,,1299.635133,-662.364867,1962.0,,,,,,
precincts,119,Mecklenburg,8744dab0bffffff,,,,1536.731678,1536.731678,0.0,,,,,,,324.290352,324.290352,0.0,,,,1861.02203,1861.02203,0.0,,,,,,
precincts,119,Mecklenburg,8744dab0cffffff,,,,2434.177992,-261.822008,2696.0,,,,,,,460.202714,-211.797286,672.0,,,,2894.380706,-473.619294,3368.0,,,,,,
precincts,119,Mecklenburg,8744dab0dffffff,,,,1977.785702,656.785702,1321.0,,,,,,,222.877547,123.877547,99.0,,,,2200.663249,780.663249,1420.0,,,,,,
precincts,119,Mecklenburg,8744dab0effffff,,,,1604.590427,387.590427,1217.0,,,,,,,386.053054,38.053054,348.0,,,,1990.643481,425.643481,1565.0,,,,,,
precincts,119,Mecklenburg,8744dab10ffffff,,,,393.388357,-564.611643,958.0,,,,,,,480.380137,-749.619863,1230.0,,,,873.768494,-1314.231506,2188.0,,,,,,
precincts,119,Mecklenburg,8744dab11ffffff,,,,856.236451,856.236451,0.0,,,,,,,467.367202,467.367202,0.0,,,,1323.603653,1323.603653,0.0,,,,,,
precincts,119,Mecklenburg,8744dab12ffffff,,,,237.42347,237.42347,0.0,,,,,,,356.372049,356.372049,0.0,,,,593.795518,593.795518,0.0,,,,,,
precincts,119,Mecklenburg,8744dab13ffffff,,,,393.988842,393.988842,0.0,,,,,,,447.796054,447.796054,0.0,,,,841.784896,841.784896,0.0,,,,,,
precincts,119,Mecklenburg,8744dab14ffffff,,,,559.999723,559.999723,0.0,,,,,,,646.731019,646.731019,0.0,,,,1206.730742,1206.730742,0.0,,,,,,
precincts,119,Mecklenburg,8744dab15ffffff,,,,989.147494,-531.852506,1521.0,,,,,,,794.331626,-449.668374,1244.0,,,,1783.479121,-981.520879,2765.0,,,,,,
precincts,119,Mecklenburg,8744dab16ffffff,,,,255.983499,255.983499,0.0,,,,,,,404.672659,404.672659,0.0,,,,660.656158,660.656158,0.0,,,,,,
precincts,119,Mecklenburg,8744dab18ffffff,,,,1225.295724,-3151.704276,4377.0,,,,,,,296.666965,-730.333035,1027.0,,,,1521.962689,-3882.037311,5404.0,,,,,,
precincts,119,Mecklenburg,8744dab19ffffff,,,,870.249572,870.249572,0.0,,,,,,,273.639337,273.639337,0.0,,,,1143.888909,1143.888909,0.0,,,,,,
precincts,119,Mecklenburg,8744dab1affffff,,,,954.495265,954.495265,0.0,,,,,,,367.475136,367.475136,0.0,,,,1321.970401,1321.970401,0.0,,,,,,
precincts,119,Mecklenburg,8744dab1bffffff,,,,723.487719,723.487719,0.0,,,,,,,196.363514,196.363514,0.0,,,,919.851233,919.851233,0.0,,,,,,
precincts,119,Mecklenburg,8744dab1cffffff,,,,1142.33299,1142.33299,0.0,,,,,,,323.577004,323.577004,0.0,,,,1465.909995,1465.909995,0.0,,,,,,
precincts,119,Mecklenburg,8744dab1dffffff,,,,1320.971985,1320.971985,0.0,,,,,,,317.957029,317.957029,0.0,,,,1638.929014,1638.929014,0.0,,,,,,
precincts,119,Mecklenburg,8744dab1effffff,,,,947.307832,-3328.692168,4276.0,,,,,,,387.665956,-1362.334044,1750.0,,,,1334.973788,-4691.026212,6026.0,,,,,,
precincts,119,Mecklenburg,8744dab20ffffff,,,,2037.733823,-495.266177,2533.0,,,,,,,1099.09936,-250.90064,1350.0,,,,3136.833182,-746.166818,3883.0,,,,,,
precincts,119,Mecklenburg,8744dab21ffffff,,,,2456.063962,-384.936038,2841.0,,,,,,,972.459444,21.459444,951.0,,,,3428.523406,-363.476594,3792.0,,,,,,
precincts,119,Mecklenburg,8744dab22ffffff,,,,2068.200568,-1172.799432,3241.0,,,,,,,628.672735,-369.327265,998.0,,,,2696.873304,-1542.126696,4239.0,,,,,,
precincts,119,Mecklenburg,8744dab23ffffff,,,,2017.43601,1072.43601,945.0,,,,,,,734.98217,315.98217,419.0,,,,2752.418179,1388.418179,1364.0,,,,,,
precincts,119,Mecklenburg,8744dab24ffffff,,,,1750.546455,-924.453545,2675.0,,,,,,,1026.714849,-413.285151,1440.0,,,,2777.261304,-1337.738696,4115.0,,,,,,
precincts,119,Mecklenburg,8744dab25ffffff,,,,1914.664241,585.664241,1329.0,,,,,,,1233.262797,375.262797,858.0,,,,3147.927038,960.927038,2187.0,,,,,,
precincts,119,Mecklenburg,8744dab26ffffff,,,,1655.727549,251.727549,1404.0,,,,,,,708.57505,16.57505,692.0,,,,2364.302599,268.302599,2096.0,,,,,,
precincts,119,Mecklenburg,8744dab28ffffff,,,,2970.450995,19.450995,2951.0,,,,,,,762.720094,1.720094,761.0,,,,3733.171089,21.171089,3712.0,,,,,,
precincts,119,Mecklenburg,8744dab29ffffff,,,,3562.715553,-1711.284447,5274.0,,,,,,,779.882202,-338.117798,1118.0,,,,4342.597756,-2049.402244,6392.0,,,,,,
precincts,119,Mecklenburg,8744dab2affffff,,,,2502.725927,471.725927,2031.0,,,,,,,786.879547,182.879547,604.0,,,,3289.605474,654.605474,2635.0,,,,,,
precincts,119,Mecklenburg,8744dab2bffffff,,,,2391.63865,-610.36135,3002.0,,,,,,,530.933132,-89.066868,620.0,,,,2922.571782,-699.428218,3622.0,,,,,,
precincts,119,Mecklenburg,8744dab2cffffff,,,,2110.999833,912.999833,1198.0,,,,,,,440.99608,290.99608,150.0,,,,2551.995913,1203.995913,1348.0,,,,,,
precincts,119,Mecklenburg,8744dab2dffffff,,,,4479.212272,529.212272,3950.0,,,,,,,1204.190896,85.190896,1119.0,,,,5683.403168,614.403168,5069.0,,,,,,
precincts,119,Mecklenburg,8744dab2effffff,,,,1810.422273,601.422273,1209.0,,,,,,,530.238318,184.238318,346.0,,,,2340.660591,785.660591,1555.0,,,,,,
precincts,119,Mecklenburg,8744dab30ffffff,,,,868.406693,868.406693,0.0,,,,,,,866.387071,866.387071,0.0,,,,1734.793765,1734.793765,0.0,,,,,,
precincts,119,Mecklenburg,8744dab31ffffff,,,,2030.505407,2030.505407,0.0,,,,,,,932.782889,932.782889,0.0,,,,2963.288296,2963.288296,0.0,,,,,,
precincts,119,Mecklenburg,8744dab32ffffff,,,,501.003628,-689.996372,1191.0,,,,,,,715.274021,-878.725979,1594.0,,,,1216.277648,-1568.722352,2785.0,,,,,,
precincts,119,Mecklenburg,8744dab33ffffff,,,,1065.368094,-511.631906,1577.0,,,,,,,805.687029,-317.312971,1123.0,,,,1871.055123,-828.944877,2700.0,,,,,,
precincts,119,Mecklenburg,8744dab34ffffff,,,,978.211436,-1244.788564,2223.0,,,,,,,757.695873,-1010.304127,1768.0,,,,1735.90731,-2255.09269,3991.0,,,,,,
precincts,119,Mecklenburg,8744dab35ffffff,,,,2084.82304,-1760.17696,3845.0,,,,,,,806.443552,-413.556448,1220.0,,,,2891.266592,-2173.733408,5065.0,,,,,,
precincts,119,Mecklenburg,8744dab36ffffff,,,,597.904044,597.904044,0.0,,,,,,,731.605478,731.605478,0.0,,,,1329.509522,1329.509522,0.0,,,,,,
precincts,119,Mecklenburg,8744dab40ffffff,,,,1684.543846,-3339.456154,5024.0,,,,,,,224.776375,-444.223625,669.0,,,,1909.320222,-3783.679778,5693.0,,,,,,
precincts,119,Mecklenburg,8744dab41ffffff,,,,1407.880781,1407.880781,0.0,,,,,,,257.673694,257.673694,0.0,,,,1665.554475,1665.554475,0.0,,,,,,
precincts,119,Mecklenburg,8744dab42ffffff,,,,2193.148937,-257.851063,2451.0,,,,,,,342.224312,-95.775688,438.0,,,,2535.373249,-353.626751,2889.0,,,,,,
precincts,119,Mecklenburg,8744dab43ffffff,,,,1767.936332,1767.936332,0.0,,,,,,,352.839673,352.839673,0.0,,,,2120.776005,2120.776005,0.0,,,,,,
precincts,119,Mecklenburg,8744dab44ffffff,,,,1439.42949,-1764.57051,3204.0,,,,,,,193.027462,-241.972538,435.0,,,,1632.456952,-2006.543048,3639.0,,,,,,
precincts,119,Mecklenburg,8744dab45ffffff,,,,1339.587875,-2934.412125,4274.0,,,,,,,173.960161,-381.039839,555.0,,,,1513.548036,-3315.451964,4829.0,,,,,,
precincts,119,Mecklenburg,8744dab46ffffff,,,,1549.943673,1549.943673,0.0,,,,,,,209.025719,209.025719,0.0,,,,1758.969392,1758.969392,0.0,,,,,,
precincts,119,Mecklenburg,8744dab48ffffff,,,,576.850371,576.850371,0.0,,,,,,,239.240793,239.240793,0.0,,,,816.091164,816.091164,0.0,,,,,,
